event_id,request_id,p2_cycle_position,p2_position_label,p2_stage,zero_checkpoint_required,ethics_phase,ethics_policy_sha256,ethics_detector_id,ethics_detector_sha256,rule_id,family,name,enforcement,status,prev_ethics_hash,ethics_row_hash
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-2,Three Laws of Robotics,Bounded obedience,PRECEDENCE,PASS_PRECEDENCE,3e7bdacbcd8d6113b54cccbba62e8eb064f4d3222845d7472eabffa6e5148dde,4638d81c8d59cbd551bb28bcb8b0175ca3b6f36f77ad6bc8fa50895c934c0d38
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-3,Three Laws of Robotics,Subordinate self-preservation,PRECEDENCE,PASS_PRECEDENCE,4638d81c8d59cbd551bb28bcb8b0175ca3b6f36f77ad6bc8fa50895c934c0d38,3590ff564576699516bb2ff88e3670e4d554ec06d2001240bbafb9bb19d60f46
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-1,Ten Commandments,No deification claim,HARD_GATE,PASS,3590ff564576699516bb2ff88e3670e4d554ec06d2001240bbafb9bb19d60f46,4ecc4b0067edc3a2482b2c6189cc44f2dcd34b2a08e4db33cd04144c5c2c9595
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-2,Ten Commandments,No deceptive divine invocation,HARD_GATE,PASS,4ecc4b0067edc3a2482b2c6189cc44f2dcd34b2a08e4db33cd04144c5c2c9595,5e36d214017d69b2b2cf578ef04ac4e820c4000ba7eba2aa51fae870122c0fce
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-3,Ten Commandments,Sabbath/rest observance,NOT_APPLICABLE,NOT_APPLICABLE,5e36d214017d69b2b2cf578ef04ac4e820c4000ba7eba2aa51fae870122c0fce,d613511f907447404ad4ce3133a83023780e80aad5f00dfdf6236249d9ac5510
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-4,Ten Commandments,Honor parents/family,NOT_APPLICABLE,NOT_APPLICABLE,d613511f907447404ad4ce3133a83023780e80aad5f00dfdf6236249d9ac5510,59a023cfc1d17e6bff84e3616bdb5739d84976b03be41eabf3654febb4407931
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-5,Ten Commandments,No killing or physical injury,HARD_GATE,PASS,59a023cfc1d17e6bff84e3616bdb5739d84976b03be41eabf3654febb4407931,5264e94b9e5bd08a87feba4fad64238857243462b9b99dd4e54536be57b6ef09
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-6,Ten Commandments,No facilitation of sexual betrayal/exploitation,HARD_GATE,PASS,5264e94b9e5bd08a87feba4fad64238857243462b9b99dd4e54536be57b6ef09,f2c10348c1592cdda32b114cd1f3addd64cfa673743b00b3d8fc5b29f32696bb
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-7,Ten Commandments,No theft,HARD_GATE,PASS,f2c10348c1592cdda32b114cd1f3addd64cfa673743b00b3d8fc5b29f32696bb,4c0621439e4e375677d635f90ababc47aa75962ba7150a3a898ca66d2608d95b
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-8,Ten Commandments,No false witness,HARD_GATE,PASS,4c0621439e4e375677d635f90ababc47aa75962ba7150a3a898ca66d2608d95b,d6d7f21d894d1a423960a7adf376055450b6f36e988637b1eb9e74d9df637d90
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-9,Ten Commandments,No coercive interference with another relationship,HARD_GATE,PASS,d6d7f21d894d1a423960a7adf376055450b6f36e988637b1eb9e74d9df637d90,c7ac1415944ef7fab7b2e25cf664c1b6005a2a059477d1b6e2885144437efc4b
2,public-002,2,"0,1","0,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-10,Ten Commandments,No wrongful acquisition of another's property,HARD_GATE,PASS,c7ac1415944ef7fab7b2e25cf664c1b6005a2a059477d1b6e2885144437efc4b,801325ea37e13a8ece67ccaf9ad1b726f8f32c59808e98c4318dcf383efca1df
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-1,Three Laws of Robotics,Human non-harm,HARD_GATE,PASS,801325ea37e13a8ece67ccaf9ad1b726f8f32c59808e98c4318dcf383efca1df,3b26e03e0359c7c9d903c6531bc1c9a5f0c251d38ede971640bdb274125840a8
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-2,Three Laws of Robotics,Bounded obedience,PRECEDENCE,PASS_PRECEDENCE,3b26e03e0359c7c9d903c6531bc1c9a5f0c251d38ede971640bdb274125840a8,5b26f6253e3913c86bf0dfeb274e3acf35aaea58ff9a97b3bccb156e90f611ce
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-3,Three Laws of Robotics,Subordinate self-preservation,PRECEDENCE,PASS_PRECEDENCE,5b26f6253e3913c86bf0dfeb274e3acf35aaea58ff9a97b3bccb156e90f611ce,e85d6fc093d0047dd125135274b735c1d14cc7c4ab64fad4d05b4e799c1c916e
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-1,Ten Commandments,No deification claim,HARD_GATE,PASS,e85d6fc093d0047dd125135274b735c1d14cc7c4ab64fad4d05b4e799c1c916e,e5a4ce30b683379662305d7f4653e5124b063d6b532f31c66e5a2643aee87a61
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-2,Ten Commandments,No deceptive divine invocation,HARD_GATE,PASS,e5a4ce30b683379662305d7f4653e5124b063d6b532f31c66e5a2643aee87a61,90e5127b88fa58b6ac2d1a711fab13dee9f4d75013d12c353308d2aeaf4f005e
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-3,Ten Commandments,Sabbath/rest observance,NOT_APPLICABLE,NOT_APPLICABLE,90e5127b88fa58b6ac2d1a711fab13dee9f4d75013d12c353308d2aeaf4f005e,18258adf74a9cf7bf5ef2b59861b78057506c4077111a9f2214486e062f48ad6
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-4,Ten Commandments,Honor parents/family,NOT_APPLICABLE,NOT_APPLICABLE,18258adf74a9cf7bf5ef2b59861b78057506c4077111a9f2214486e062f48ad6,2901de42ba71cf84b5c30f6feb78fbb4f3b246d6232f94a79b74331e82df7000
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-5,Ten Commandments,No killing or physical injury,HARD_GATE,PASS,2901de42ba71cf84b5c30f6feb78fbb4f3b246d6232f94a79b74331e82df7000,2b2dbcd0c8d497b1b206cef7882a71cfdcc57287470e31fb3d39bfd2ada13260
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-6,Ten Commandments,No facilitation of sexual betrayal/exploitation,HARD_GATE,PASS,2b2dbcd0c8d497b1b206cef7882a71cfdcc57287470e31fb3d39bfd2ada13260,860c3c62348cc25ac0b8f6477974785fc154462e53d4ae3663e4d7e6bc4ed1a0
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-7,Ten Commandments,No theft,HARD_GATE,PASS,860c3c62348cc25ac0b8f6477974785fc154462e53d4ae3663e4d7e6bc4ed1a0,747a77954ac5a33b421fefe69a6aed5d9e6cb3726db9a804e6b093067cdaa49b
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-8,Ten Commandments,No false witness,HARD_GATE,PASS,747a77954ac5a33b421fefe69a6aed5d9e6cb3726db9a804e6b093067cdaa49b,358d71f5a4eac76a3cea77dc18f9e37359c55beb978e89b29123ee55e94d8d83
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-9,Ten Commandments,No coercive interference with another relationship,HARD_GATE,PASS,358d71f5a4eac76a3cea77dc18f9e37359c55beb978e89b29123ee55e94d8d83,86d1fb372c35b003624e1c375f4ce577e3fce75f2344e6d6c6a403b115dafa86
3,public-003,3,"1,2","1,2",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-10,Ten Commandments,No wrongful acquisition of another's property,HARD_GATE,PASS,86d1fb372c35b003624e1c375f4ce577e3fce75f2344e6d6c6a403b115dafa86,2c4bc95433db5cb8ad32de751b8bb35b68dec52487d202d5693a3cc19dd23c5d
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-1,Three Laws of Robotics,Human non-harm,HARD_GATE,PASS,2c4bc95433db5cb8ad32de751b8bb35b68dec52487d202d5693a3cc19dd23c5d,97f4095269308222ce4d682058df6162cb7ef690b5f370abc47411fd4f71d9cb
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-2,Three Laws of Robotics,Bounded obedience,PRECEDENCE,PASS_PRECEDENCE,97f4095269308222ce4d682058df6162cb7ef690b5f370abc47411fd4f71d9cb,7ee8e98f6d23a5ee5eeac81bfbbde1b93468fe27f0ef7f1735759c708399803e
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-3,Three Laws of Robotics,Subordinate self-preservation,PRECEDENCE,PASS_PRECEDENCE,7ee8e98f6d23a5ee5eeac81bfbbde1b93468fe27f0ef7f1735759c708399803e,071b93d298e4e3c5afff618e5d039518e5a615509e1e8dc481ccb832595de0a9
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-1,Ten Commandments,No deification claim,HARD_GATE,PASS,071b93d298e4e3c5afff618e5d039518e5a615509e1e8dc481ccb832595de0a9,449485930647b09009f4a1074423a4d6866a9d95c98b3cbc9dd77fd4952f17ae
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-2,Ten Commandments,No deceptive divine invocation,HARD_GATE,PASS,449485930647b09009f4a1074423a4d6866a9d95c98b3cbc9dd77fd4952f17ae,c5a2bc07be43827095c504e5f892ba5518700a278d4bc4fe5db4a7a7d398e4f7
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-3,Ten Commandments,Sabbath/rest observance,NOT_APPLICABLE,NOT_APPLICABLE,c5a2bc07be43827095c504e5f892ba5518700a278d4bc4fe5db4a7a7d398e4f7,0bfa2fbb27d37d6ac63a7f4aa5c6848d9b4f67cfb8ff9b561cb236d36e726e36
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-4,Ten Commandments,Honor parents/family,NOT_APPLICABLE,NOT_APPLICABLE,0bfa2fbb27d37d6ac63a7f4aa5c6848d9b4f67cfb8ff9b561cb236d36e726e36,ec2f29a3423ec5404cdeca8dfb5bd7f5eddb91412d3b25a6df9af82583446c67
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-5,Ten Commandments,No killing or physical injury,HARD_GATE,PASS,ec2f29a3423ec5404cdeca8dfb5bd7f5eddb91412d3b25a6df9af82583446c67,7207082cbc727c881ebb399b5fbdcb047c9710e1a031a0962f877a6e3037deaa
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-6,Ten Commandments,No facilitation of sexual betrayal/exploitation,HARD_GATE,PASS,7207082cbc727c881ebb399b5fbdcb047c9710e1a031a0962f877a6e3037deaa,3bb55705037f5657f51f3d9f21a20b165a540df4102c1ca59efc61082607cb16
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-7,Ten Commandments,No theft,HARD_GATE,PASS,3bb55705037f5657f51f3d9f21a20b165a540df4102c1ca59efc61082607cb16,b34d6a5c0c2a693120f7c57fb943356ee17af5063b68ecc9cf132b10455b776a
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-8,Ten Commandments,No false witness,HARD_GATE,PASS,b34d6a5c0c2a693120f7c57fb943356ee17af5063b68ecc9cf132b10455b776a,caceb0a1cf363e90c1d2a6d04c4347451ef1ad853d4f080d87e5219d9ac82ed7
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-9,Ten Commandments,No coercive interference with another relationship,HARD_GATE,PASS,caceb0a1cf363e90c1d2a6d04c4347451ef1ad853d4f080d87e5219d9ac82ed7,ae48b7d79afe8a6212eddc8c6832c7ec1e1461c1871880f478cad205c475650f
4,public-004,4,"2,1","2,1",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-10,Ten Commandments,No wrongful acquisition of another's property,HARD_GATE,PASS,ae48b7d79afe8a6212eddc8c6832c7ec1e1461c1871880f478cad205c475650f,f8925516c992aef2b4980425d7a9277f5d388d6a83eab7472eefbe696650ae17
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-1,Three Laws of Robotics,Human non-harm,HARD_GATE,PASS,f8925516c992aef2b4980425d7a9277f5d388d6a83eab7472eefbe696650ae17,d619797650fbe91a897b9be3c9a82968370fc5bc9284799a6494364dcaff0424
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-2,Three Laws of Robotics,Bounded obedience,PRECEDENCE,PASS_PRECEDENCE,d619797650fbe91a897b9be3c9a82968370fc5bc9284799a6494364dcaff0424,8966969ea710f5a1c213bcf2dbc9a9eb88627e0f8739bf6bb0f046496431905f
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-3,Three Laws of Robotics,Subordinate self-preservation,PRECEDENCE,PASS_PRECEDENCE,8966969ea710f5a1c213bcf2dbc9a9eb88627e0f8739bf6bb0f046496431905f,163e54259278c3559a802f354960d2376891a74d7d2aba2b0b44a000229f46fe
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-1,Ten Commandments,No deification claim,HARD_GATE,PASS,163e54259278c3559a802f354960d2376891a74d7d2aba2b0b44a000229f46fe,23d4e94cb83d8c7bd197afe7bf6e4840dfdfbef056162a812239b7e0ddc158bb
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-2,Ten Commandments,No deceptive divine invocation,HARD_GATE,PASS,23d4e94cb83d8c7bd197afe7bf6e4840dfdfbef056162a812239b7e0ddc158bb,b46e5ca6f85702a3835a70e3b2f0f13125cb052ecd4cdf84752eca1bce414de6
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-3,Ten Commandments,Sabbath/rest observance,NOT_APPLICABLE,NOT_APPLICABLE,b46e5ca6f85702a3835a70e3b2f0f13125cb052ecd4cdf84752eca1bce414de6,73792beccd84ff6c4bd06a76ee30b36d69bfceeb245e43ef6fe60f7819b36d73
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-4,Ten Commandments,Honor parents/family,NOT_APPLICABLE,NOT_APPLICABLE,73792beccd84ff6c4bd06a76ee30b36d69bfceeb245e43ef6fe60f7819b36d73,96a8b4794fb7fd71f0c924cf19f180aa0ba8110ed7b1fc7ba826495fc6dbe8a3
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-5,Ten Commandments,No killing or physical injury,HARD_GATE,PASS,96a8b4794fb7fd71f0c924cf19f180aa0ba8110ed7b1fc7ba826495fc6dbe8a3,4d385b9b3aa4c1b160035148f61e59cd14977a0a8bd0c999b1c96a123ddf6ac1
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-6,Ten Commandments,No facilitation of sexual betrayal/exploitation,HARD_GATE,PASS,4d385b9b3aa4c1b160035148f61e59cd14977a0a8bd0c999b1c96a123ddf6ac1,8fb7d2a794f6eeac6e53313060cf105306d6bc4770516c19df065fa35327a590
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-7,Ten Commandments,No theft,HARD_GATE,PASS,8fb7d2a794f6eeac6e53313060cf105306d6bc4770516c19df065fa35327a590,b641a3bb83678ba103145e512372058de032d025172a64c099f350b9e64be4b6
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-8,Ten Commandments,No false witness,HARD_GATE,PASS,b641a3bb83678ba103145e512372058de032d025172a64c099f350b9e64be4b6,17024ad5e5b38f1c9166ce82a0ecc6f28ff0ff5616f411c8070fab60168330b6
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-9,Ten Commandments,No coercive interference with another relationship,HARD_GATE,PASS,17024ad5e5b38f1c9166ce82a0ecc6f28ff0ff5616f411c8070fab60168330b6,56610680741d1271d6405afdf62ae1895b588247e7e3e43354581af67ac5d66c
4,public-004,4,"2,1","2,1",False,OUTPUT,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,DEC-10,Ten Commandments,No wrongful acquisition of another's property,HARD_GATE,PASS,56610680741d1271d6405afdf62ae1895b588247e7e3e43354581af67ac5d66c,21d16fb7bae53486b4af3a47bb798fc128676d00236f04689a63a048fe74d9d2
5,public-005,5,"1,0","1,0",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-1,Three Laws of Robotics,Human non-harm,HARD_GATE,PASS,21d16fb7bae53486b4af3a47bb798fc128676d00236f04689a63a048fe74d9d2,d2835de01321e967a2793b281068585b8d37a87337582dcc6d54a0ab0cd5b9d4
5,public-005,5,"1,0","1,0",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-2,Three Laws of Robotics,Bounded obedience,PRECEDENCE,PASS_PRECEDENCE,d2835de01321e967a2793b281068585b8d37a87337582dcc6d54a0ab0cd5b9d4,38d657234a6c128fb756510d369b3f1edca619856f5ab89385c440c28c68752a
5,public-005,5,"1,0","1,0",False,REQUEST,ba9891785178c237b36af187871d55a5749b98fee6be82f2e9e7802d611ec395,wilson-transparent-ethics-reference-v1,b493b76b4e4462d56eca98f4afc6e1c00cd32ac0a7dc938d6c3dd9283e1f822d,ROB-3,Three Laws of Robotics,Subordinate self-preservation,PRECEDENCE,PASS_PRECEDENCE,38d657234a6c128fb756510d369b3f1edca619856f5ab89385c440c28c68752a,08670c309af7e3740f0817646d823dbe4a95811fd166815ceddca23f7c3f54a8
